id,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance
111351,Male,disloyal Customer,36,Business travel,Business,777
21080,Female,disloyal Customer,63,Business travel,Eco,106
101337,Female,Loyal Customer,46,Personal Travel,Eco,1771
32570,Male,Loyal Customer,30,Business travel,Business,2172
101571,Female,Loyal Customer,70,Personal Travel,Eco Plus,345
104170,Male,Loyal Customer,59,Business travel,Business,349
124637,Female,disloyal Customer,25,Business travel,Eco Plus,1671
27886,Female,Loyal Customer,13,Business travel,Eco,2329
73962,Female,Loyal Customer,66,Personal Travel,Eco,2585
73511,Female,Loyal Customer,43,Business travel,Eco Plus,1197
105519,Female,Loyal Customer,37,Business travel,Business,611
90504,Male,Loyal Customer,30,Business travel,Business,2667
38161,Female,Loyal Customer,33,Personal Travel,Eco,1197
105963,Female,Loyal Customer,39,Business travel,Eco,2329
26226,Female,Loyal Customer,22,Personal Travel,Eco,515
47567,Female,Loyal Customer,19,Personal Travel,Eco Plus,588
103986,Female,Loyal Customer,20,Business travel,Business,1363
119373,Female,Loyal Customer,60,Business travel,Business,3014
67838,Female,Loyal Customer,38,Personal Travel,Eco,1313
113964,Female,Loyal Customer,55,Business travel,Business,1750
41290,Male,Loyal Customer,38,Business travel,Eco Plus,542
68257,Female,Loyal Customer,9,Personal Travel,Eco,631
93068,Male,Loyal Customer,53,Personal Travel,Eco,297
5894,Male,Loyal Customer,54,Business travel,Business,3295
42835,Male,Loyal Customer,55,Business travel,Business,2742
97617,Female,Loyal Customer,38,Business travel,Business,3031
56867,Male,disloyal Customer,29,Business travel,Eco,2454
112191,Female,Loyal Customer,41,Business travel,Business,895
7072,Female,Loyal Customer,39,Business travel,Business,157
6221,Male,disloyal Customer,33,Business travel,Business,594
20590,Male,disloyal Customer,36,Business travel,Eco Plus,533
95466,Female,Loyal Customer,43,Business travel,Business,319
14688,Male,disloyal Customer,25,Business travel,Eco,479
52464,Male,Loyal Customer,17,Business travel,Eco Plus,370
31600,Male,Loyal Customer,34,Personal Travel,Eco,602
36264,Male,Loyal Customer,52,Business travel,Business,3599
62664,Female,Loyal Customer,46,Business travel,Business,1744
108791,Female,Loyal Customer,28,Business travel,Business,1887
50515,Female,Loyal Customer,18,Personal Travel,Eco,250
26087,Female,Loyal Customer,29,Business travel,Business,2511
120523,Female,Loyal Customer,45,Business travel,Business,3189
120353,Male,Loyal Customer,32,Business travel,Business,413
55652,Male,Loyal Customer,53,Business travel,Business,1641
79211,Male,Loyal Customer,51,Business travel,Business,490
55122,Female,Loyal Customer,42,Personal Travel,Eco,1346
82412,Female,Loyal Customer,50,Business travel,Business,502
62289,Male,Loyal Customer,66,Business travel,Eco,414
123698,Male,Loyal Customer,34,Personal Travel,Eco,214
110958,Female,Loyal Customer,46,Business travel,Business,197
29946,Male,disloyal Customer,22,Business travel,Eco,571
92177,Female,disloyal Customer,29,Business travel,Business,2079
53977,Male,Loyal Customer,59,Personal Travel,Eco,1325
46447,Male,Loyal Customer,50,Business travel,Eco Plus,1199
104379,Female,Loyal Customer,43,Business travel,Business,228
25692,Male,Loyal Customer,59,Business travel,Business,432
38315,Female,Loyal Customer,29,Business travel,Eco,1666
53815,Male,Loyal Customer,48,Business travel,Eco,191
18925,Male,Loyal Customer,58,Personal Travel,Eco,503
55930,Male,Loyal Customer,69,Personal Travel,Eco,723
50215,Female,Loyal Customer,33,Business travel,Eco,77
104659,Female,Loyal Customer,43,Business travel,Business,1650
54404,Female,Loyal Customer,42,Business travel,Eco,305
70244,Male,disloyal Customer,31,Business travel,Eco,1282
87909,Male,Loyal Customer,46,Business travel,Business,2096
52937,Female,Loyal Customer,27,Personal Travel,Eco,679
63457,Male,Loyal Customer,55,Business travel,Business,447
122722,Male,disloyal Customer,45,Business travel,Business,651
24316,Male,Loyal Customer,33,Business travel,Business,3648
113341,Female,disloyal Customer,23,Business travel,Eco,258
2302,Female,Loyal Customer,63,Business travel,Business,691
20080,Male,Loyal Customer,60,Business travel,Eco Plus,738
123011,Female,Loyal Customer,52,Business travel,Business,650
113603,Female,disloyal Customer,25,Business travel,Eco,407
115392,Female,Loyal Customer,68,Business travel,Business,3043
126589,Female,Loyal Customer,59,Business travel,Business,1337
97261,Female,Loyal Customer,53,Personal Travel,Eco,296
26217,Female,Loyal Customer,24,Personal Travel,Eco,270
26418,Female,Loyal Customer,58,Personal Travel,Business,787
49702,Male,Loyal Customer,40,Business travel,Eco,363
85639,Male,Loyal Customer,43,Personal Travel,Eco,259
103477,Male,Loyal Customer,60,Business travel,Business,440
24618,Female,disloyal Customer,35,Business travel,Eco,666
53866,Female,Loyal Customer,34,Business travel,Business,191
41599,Female,Loyal Customer,60,Personal Travel,Eco,1504
117296,Female,disloyal Customer,37,Business travel,Business,304
4049,Female,Loyal Customer,13,Personal Travel,Eco,479
1282,Female,Loyal Customer,11,Personal Travel,Eco,247
101138,Female,Loyal Customer,62,Business travel,Business,1235
115279,Female,Loyal Customer,31,Business travel,Business,3702
69537,Female,Loyal Customer,52,Business travel,Business,2586
21324,Female,Loyal Customer,45,Business travel,Business,3067
62792,Female,Loyal Customer,52,Personal Travel,Eco,2449
125665,Female,disloyal Customer,25,Business travel,Eco,759
86672,Female,Loyal Customer,41,Personal Travel,Eco Plus,746
52046,Male,Loyal Customer,53,Business travel,Business,3095
46605,Male,disloyal Customer,21,Business travel,Eco,125
24174,Male,Loyal Customer,59,Business travel,Eco,302
105290,Male,disloyal Customer,25,Business travel,Business,738
129185,Female,Loyal Customer,45,Business travel,Business,2288
1006,Male,Loyal Customer,57,Business travel,Business,2116
26440,Male,disloyal Customer,24,Business travel,Eco,925
4232,Male,disloyal Customer,35,Business travel,Business,1020
26916,Female,Loyal Customer,35,Business travel,Business,1770
123277,Female,Loyal Customer,45,Personal Travel,Eco,600
5796,Female,Loyal Customer,43,Business travel,Business,1726
44747,Male,disloyal Customer,24,Business travel,Eco,717
14673,Male,Loyal Customer,50,Business travel,Business,416
54866,Male,Loyal Customer,39,Business travel,Business,862
101982,Male,Loyal Customer,45,Personal Travel,Eco,628
78232,Male,Loyal Customer,60,Personal Travel,Eco,259
81187,Male,Loyal Customer,61,Business travel,Business,3121
90119,Female,Loyal Customer,15,Business travel,Eco,1022
54756,Female,Loyal Customer,48,Business travel,Eco Plus,964
47561,Female,Loyal Customer,67,Personal Travel,Eco Plus,590
16264,Male,Loyal Customer,21,Business travel,Business,946
9606,Male,Loyal Customer,69,Personal Travel,Eco,228
117473,Female,disloyal Customer,28,Business travel,Business,507
63487,Male,Loyal Customer,44,Business travel,Business,2691
38063,Female,Loyal Customer,34,Business travel,Business,1185
112861,Male,disloyal Customer,25,Business travel,Eco,1313
35898,Female,Loyal Customer,40,Business travel,Eco Plus,1065
90446,Male,Loyal Customer,58,Business travel,Business,3491
23613,Female,Loyal Customer,32,Personal Travel,Eco Plus,692
109663,Male,Loyal Customer,50,Business travel,Eco,802
18957,Female,Loyal Customer,42,Business travel,Eco Plus,448
122795,Female,Loyal Customer,16,Business travel,Business,599
17484,Male,Loyal Customer,37,Business travel,Eco,352
96236,Male,Loyal Customer,76,Business travel,Eco,460
48967,Male,Loyal Customer,38,Business travel,Eco,86
19451,Female,disloyal Customer,32,Business travel,Eco,231
110091,Male,disloyal Customer,21,Business travel,Business,882
95955,Male,Loyal Customer,53,Business travel,Business,1999
1974,Male,Loyal Customer,31,Personal Travel,Eco,293
98225,Male,Loyal Customer,56,Personal Travel,Eco Plus,842
47827,Male,Loyal Customer,55,Business travel,Eco,834
21943,Male,Loyal Customer,68,Business travel,Business,1831
15973,Male,Loyal Customer,57,Personal Travel,Eco Plus,738
42666,Female,Loyal Customer,38,Business travel,Business,1705
11755,Female,Loyal Customer,47,Business travel,Eco,429
58519,Male,Loyal Customer,49,Personal Travel,Eco,719
50207,Male,Loyal Customer,28,Business travel,Eco,86
68358,Male,disloyal Customer,23,Business travel,Eco,1322
66579,Female,disloyal Customer,22,Business travel,Eco,761
16850,Male,disloyal Customer,39,Business travel,Business,708
44735,Female,disloyal Customer,39,Business travel,Eco Plus,67
91337,Female,Loyal Customer,53,Personal Travel,Eco Plus,240
87394,Male,Loyal Customer,63,Business travel,Business,2464
38148,Male,Loyal Customer,65,Personal Travel,Eco,1121
47364,Male,disloyal Customer,20,Business travel,Eco,574
93738,Male,Loyal Customer,31,Business travel,Business,368
49418,Male,Loyal Customer,40,Business travel,Business,3441
89903,Male,Loyal Customer,42,Business travel,Business,3550
90,Male,Loyal Customer,41,Business travel,Business,2865
81554,Female,Loyal Customer,50,Business travel,Business,936
45968,Female,Loyal Customer,27,Business travel,Business,1601
16483,Male,Loyal Customer,57,Business travel,Business,2355
36025,Male,Loyal Customer,51,Business travel,Eco,399
55766,Female,Loyal Customer,44,Business travel,Business,224
9040,Male,Loyal Customer,41,Business travel,Business,3382
125350,Male,Loyal Customer,51,Business travel,Business,2293
80426,Male,disloyal Customer,22,Business travel,Eco,2248
100885,Female,Loyal Customer,51,Business travel,Business,377
78495,Male,Loyal Customer,59,Business travel,Eco,666
17540,Female,Loyal Customer,20,Business travel,Business,908
83455,Male,Loyal Customer,60,Business travel,Business,946
34929,Female,Loyal Customer,68,Personal Travel,Eco,187
35918,Female,Loyal Customer,63,Personal Travel,Eco,2248
127165,Male,Loyal Customer,63,Personal Travel,Eco,370
918,Male,Loyal Customer,32,Business travel,Business,2702
3265,Female,disloyal Customer,30,Business travel,Eco,479
100449,Male,Loyal Customer,7,Personal Travel,Eco,1180
36026,Male,disloyal Customer,36,Business travel,Eco,399
111924,Female,Loyal Customer,68,Personal Travel,Eco,472
76506,Male,Loyal Customer,31,Business travel,Business,2008
630,Male,Loyal Customer,40,Business travel,Business,134
90022,Male,disloyal Customer,18,Business travel,Eco,957
26950,Female,Loyal Customer,27,Business travel,Eco Plus,2402
127597,Female,Loyal Customer,42,Business travel,Business,1773
104190,Female,Loyal Customer,15,Personal Travel,Eco Plus,349
37465,Female,Loyal Customer,39,Business travel,Business,1076
8250,Male,Loyal Customer,39,Personal Travel,Eco,125
69679,Male,Loyal Customer,34,Personal Travel,Eco,569
680,Male,Loyal Customer,46,Business travel,Business,3259
46679,Female,Loyal Customer,16,Personal Travel,Eco,125
14404,Male,Loyal Customer,42,Business travel,Eco Plus,789
46560,Female,Loyal Customer,47,Business travel,Business,2232
5325,Male,Loyal Customer,53,Business travel,Business,812
52081,Female,Loyal Customer,62,Business travel,Business,2648
6183,Male,Loyal Customer,38,Personal Travel,Eco,491
37074,Male,Loyal Customer,22,Personal Travel,Eco,1072
111933,Male,Loyal Customer,7,Personal Travel,Business,533
85660,Male,Loyal Customer,45,Business travel,Business,2462
76622,Male,Loyal Customer,49,Business travel,Business,2735
107055,Male,disloyal Customer,25,Business travel,Eco,395
95443,Male,Loyal Customer,38,Business travel,Business,239
105766,Female,Loyal Customer,75,Business travel,Business,3680
56218,Male,Loyal Customer,40,Business travel,Business,1608
39348,Male,disloyal Customer,30,Business travel,Business,896
4450,Female,disloyal Customer,22,Business travel,Eco,762
2285,Male,Loyal Customer,51,Business travel,Business,3839
76371,Female,disloyal Customer,25,Business travel,Business,931
6395,Male,Loyal Customer,61,Business travel,Eco,213
80119,Male,disloyal Customer,26,Business travel,Business,2475
7642,Female,Loyal Customer,43,Business travel,Business,767
104674,Female,Loyal Customer,14,Personal Travel,Eco,641
9061,Male,Loyal Customer,60,Business travel,Eco,212
97347,Male,Loyal Customer,45,Business travel,Eco,347
57085,Male,Loyal Customer,52,Personal Travel,Business,1222
50042,Male,disloyal Customer,27,Business travel,Eco,207
15446,Female,Loyal Customer,43,Business travel,Business,164
90646,Male,Loyal Customer,47,Business travel,Business,581
48606,Female,Loyal Customer,43,Personal Travel,Eco,833
92555,Female,Loyal Customer,25,Personal Travel,Eco,1947
103785,Male,Loyal Customer,54,Business travel,Business,2806
22004,Male,Loyal Customer,58,Personal Travel,Eco,448
115842,Male,disloyal Customer,16,Business travel,Eco,362
17296,Male,Loyal Customer,47,Business travel,Business,438
62057,Female,Loyal Customer,33,Personal Travel,Eco,2475
63333,Female,disloyal Customer,23,Business travel,Eco,372
14658,Female,Loyal Customer,54,Personal Travel,Eco,162
48097,Female,Loyal Customer,51,Business travel,Business,192
5215,Male,Loyal Customer,59,Business travel,Business,351
41557,Male,Loyal Customer,58,Business travel,Eco,1504
8883,Male,disloyal Customer,73,Business travel,Business,222
13043,Female,Loyal Customer,65,Personal Travel,Eco,304
97597,Male,Loyal Customer,41,Business travel,Business,442
73729,Female,Loyal Customer,63,Personal Travel,Eco,192
48146,Male,Loyal Customer,50,Business travel,Business,192
80480,Male,Loyal Customer,59,Personal Travel,Eco,1299
28747,Female,disloyal Customer,8,Business travel,Eco,1024
111879,Male,Loyal Customer,37,Business travel,Business,3022
79184,Male,Loyal Customer,42,Personal Travel,Eco,2422
64927,Male,disloyal Customer,25,Business travel,Business,282
67804,Female,disloyal Customer,25,Business travel,Eco,1235
28153,Female,disloyal Customer,17,Business travel,Eco,933
54100,Female,Loyal Customer,38,Business travel,Eco Plus,1416
92138,Female,Loyal Customer,10,Personal Travel,Eco,1532
125650,Female,Loyal Customer,60,Business travel,Business,814
103757,Female,disloyal Customer,51,Business travel,Business,484
101511,Male,Loyal Customer,52,Business travel,Eco,345
3593,Male,disloyal Customer,11,Business travel,Eco,999
50187,Male,Loyal Customer,47,Business travel,Business,3572
10572,Male,disloyal Customer,22,Business travel,Eco,201
18624,Female,Loyal Customer,64,Personal Travel,Eco,285
37655,Female,Loyal Customer,36,Personal Travel,Eco,1035
120953,Female,Loyal Customer,31,Business travel,Business,2146
31861,Male,Loyal Customer,31,Business travel,Eco,2599
23396,Male,disloyal Customer,43,Business travel,Eco,300
77654,Male,Loyal Customer,35,Business travel,Eco,813
64691,Female,Loyal Customer,43,Business travel,Business,247
85061,Male,Loyal Customer,48,Business travel,Business,3666
111156,Female,Loyal Customer,29,Personal Travel,Eco,1050
12507,Male,Loyal Customer,47,Personal Travel,Eco Plus,201
67292,Female,Loyal Customer,50,Business travel,Business,2041
129173,Female,Loyal Customer,8,Personal Travel,Eco,954
70084,Male,Loyal Customer,53,Business travel,Business,2390
22866,Male,Loyal Customer,49,Personal Travel,Eco,147
126169,Male,disloyal Customer,37,Business travel,Business,507
26455,Female,Loyal Customer,25,Business travel,Eco,925
22511,Male,disloyal Customer,38,Business travel,Eco Plus,83
63312,Male,Loyal Customer,67,Business travel,Business,3803
